customer_id,order_date,total_price
5683,2022-09-22,261.81
3000,2022-11-21,259.53
9777,2023-01-08,95.91
1701,2023-05-07,241.21
2891,2022-09-30,148.23
678,2023-02-13,356.4
4765,2023-03-31,477.98
7944,2022-10-06,337.46
9201,2023-03-06,477.41
1212,2023-07-08,374.34
9412,2023-07-01,142.86
1347,2022-12-28,226.78
4279,2023-09-11,492.1
7157,2022-12-27,284.1
7093,2023-02-08,111.1
8510,2022-11-07,167.8
772,2022-11-30,462.6
3195,2023-05-29,197.31
1457,2023-08-02,142.1
7584,2023-01-17,439.37
2850,2023-06-08,139.06
760,2023-01-25,250.81
2445,2023-05-23,462.09
473,2023-08-21,103.08
4955,2023-03-13,42.03
647,2022-11-12,483.66
7476,2023-06-28,301.74
6709,2023-01-29,54.28
6223,2023-01-01,118.13
3575,2022-10-28,234.67
5626,2022-11-12,72.04
155,2023-06-06,188.43
9979,2022-11-19,256.12
5065,2023-08-02,120.39
6719,2023-01-28,34.54
2841,2022-10-18,295.71
9825,2022-09-29,217.28
4349,2023-02-19,15.1
8467,2023-05-30,244.57
9308,2023-06-12,40.5
4212,2022-11-24,261.31
4393,2023-05-05,119.6
6153,2022-11-19,376.75
7256,2023-04-05,325.94
8487,2023-03-24,408.54
1287,2023-04-06,32.27
3233,2023-01-24,384.98
1714,2023-03-11,130.71
9705,2023-06-19,30.52
1241,2022-10-15,273.64
7536,2023-07-08,16.09
1238,2022-10-16,264.19
984,2022-11-06,183.94
1234,2023-02-01,430.38
4621,2022-12-02,264.28
6394,2022-12-11,25.82
704,2022-11-05,267.96
8161,2023-09-15,34.17
9652,2023-06-16,209.55
3322,2022-10-22,370.45
1357,2022-11-24,234.58
3187,2023-04-05,261.59
6808,2023-01-27,350.82
4665,2022-09-26,326.32
2386,2023-05-19,187.51
7551,2023-04-10,53.81
3394,2023-06-14,272.2
4730,2023-06-13,86.74
4992,2023-02-24,212.76
5141,2023-01-12,273.26
4532,2022-11-07,137.6
5491,2022-12-01,472.84
8609,2023-01-09,392.71
2610,2022-10-24,245.87
9589,2022-12-19,436.18
5371,2022-11-12,250.74
7518,2023-03-30,452.59
8478,2023-04-02,87.98
8224,2023-08-07,166.29
3747,2023-08-16,341.15
2974,2023-07-01,205.65
1338,2023-05-28,184.87
51,2023-06-27,112.3
273,2023-01-25,208.46
9682,2022-10-27,153.0
9035,2023-05-01,81.91
9856,2023-05-04,479.28
6002,2022-10-23,381.42
66,2023-08-13,47.17
7975,2023-06-13,84.23
7306,2023-03-03,83.24
5093,2022-12-19,243.38
3668,2023-05-21,252.88
7624,2022-11-30,70.62
2934,2023-01-13,234.4
9335,2023-05-28,172.59
4810,2023-03-11,112.8
8692,2022-10-08,240.57
8938,2023-04-20,291.16
5612,2022-11-15,70.06
2184,2023-07-13,92.07
7730,2022-10-23,90.79
2986,2023-05-31,205.19
6299,2023-08-11,416.55
737,2023-05-02,393.77
3665,2023-08-19,45.52
2045,2022-09-25,409.42
1986,2023-03-06,58.46
892,2023-08-16,292.71
4612,2023-05-05,96.15
1050,2023-02-18,270.29
4415,2022-09-30,54.86
8898,2023-05-18,10.77
6310,2023-06-16,252.71
4502,2023-07-30,234.28
5363,2023-03-23,170.13
2984,2022-12-21,255.93
354,2023-01-15,342.89
4070,2022-11-01,92.23
9318,2023-08-07,10.14
6060,2022-10-05,227.6
2823,2023-08-29,159.94
7995,2023-07-04,73.21
2119,2023-06-21,204.31
2800,2023-06-24,155.14
1225,2023-03-05,322.52
5413,2023-07-18,488.69
757,2023-07-20,153.06
4900,2023-06-15,36.55
2462,2023-07-21,343.07
7093,2023-01-27,90.71
7867,2023-06-28,121.64
8068,2022-12-31,118.92
1892,2023-02-18,210.66
8017,2022-10-09,18.39
9827,2022-10-14,288.07
7997,2022-11-09,345.53
4113,2023-06-27,93.73
7195,2023-02-15,418.31
3831,2023-07-15,229.11
5445,2023-08-28,193.8
2117,2022-11-20,353.61
3091,2022-09-27,89.3
9874,2023-04-09,15.98
8041,2023-05-03,423.41
8037,2023-05-09,151.23
6910,2023-03-21,369.28
1857,2023-07-26,176.12
5125,2023-02-23,173.84
9690,2023-02-25,49.29
2822,2023-08-08,34.93
2406,2023-06-24,439.3
8409,2023-09-14,368.77
6099,2023-08-25,143.65
2753,2022-11-03,388.75
8254,2023-09-06,60.49
8092,2023-04-08,184.37
1457,2022-09-27,42.35
6226,2023-07-17,21.06
7846,2023-01-24,251.92
7374,2023-07-04,151.61
7395,2022-11-22,483.5
9432,2023-09-08,382.66
8923,2022-11-21,64.32
5695,2023-03-14,201.21
9046,2022-12-16,45.73
526,2023-06-08,320.06
5001,2022-12-04,169.01
1384,2023-03-17,462.33
8638,2023-06-27,302.29
2892,2023-02-05,191.85
5522,2023-03-10,364.9
5676,2022-12-25,219.36
9099,2023-07-30,290.34
1765,2023-08-09,235.13
5118,2023-02-12,393.34
1472,2023-05-30,139.12
3083,2022-12-02,320.23
8371,2023-06-16,57.67
9102,2023-01-14,120.51
3058,2023-05-18,480.83
3510,2023-08-08,180.09
605,2023-07-26,363.18
2903,2023-05-21,404.42
8478,2023-03-30,436.18
9924,2023-04-09,376.09
3929,2023-07-23,36.75
261,2023-03-28,92.38
4526,2023-01-25,331.12
1254,2022-12-22,137.91
4200,2023-08-31,361.54
1627,2023-02-07,99.4
9538,2023-03-05,183.45
9106,2023-02-05,349.8
2244,2023-05-25,277.41
9359,2023-05-21,375.74
1203,2023-08-18,471.77
1133,2023-04-25,236.08
379,2022-11-05,230.49
4761,2023-02-07,138.71
2233,2022-12-20,153.46
151,2022-12-25,88.24
7679,2022-12-30,491.48
4138,2023-05-09,283.87
8657,2023-09-01,474.03
1978,2023-03-13,307.3
5483,2023-07-10,90.69
853,2023-05-22,215.84
53,2023-01-08,479.54
179,2022-12-29,63.04
3322,2022-10-25,399.77
9405,2023-03-16,280.39
758,2023-06-08,125.8
6688,2023-09-14,356.48
7491,2022-12-30,481.47
2321,2022-12-18,313.11
4112,2023-04-09,274.4
7708,2023-09-03,355.42
2856,2023-01-11,47.15
5531,2023-03-07,211.87
5745,2022-12-01,437.62
1141,2023-03-13,272.93
7457,2023-04-14,24.87
5403,2023-02-21,475.63
7061,2023-06-09,334.79
9736,2022-11-18,408.29
8392,2023-05-11,22.25
511,2023-03-21,345.79
4935,2023-08-24,70.98
9628,2022-11-06,39.25
5821,2022-11-02,227.5
2911,2023-05-15,393.84
1758,2023-08-20,406.22
8567,2023-09-16,493.23
3597,2023-02-22,388.41
1418,2023-04-09,225.42
287,2023-07-03,317.59
5547,2023-06-18,237.82
6341,2023-03-31,404.99
6142,2022-11-23,43.21
2663,2023-03-27,186.49
7202,2023-04-04,84.55
2852,2023-07-25,335.82
4820,2022-11-06,448.97
5362,2023-07-04,167.91
1679,2023-08-10,196.61
7181,2023-01-17,117.15
3933,2023-09-08,11.5
3173,2023-03-07,433.03
7016,2023-09-09,167.32
1831,2022-12-11,299.31
7495,2022-12-04,226.27
964,2023-08-14,285.57
2439,2023-09-18,406.81
3779,2023-01-01,75.56
7799,2022-12-26,405.05
5278,2023-03-02,259.65
9122,2023-09-10,423.64
7802,2023-05-07,171.23
5670,2023-04-12,132.9
5197,2023-05-23,295.2
913,2022-10-09,432.58
9071,2023-09-02,214.62
2829,2023-06-02,124.68
1275,2023-08-30,232.85
3545,2023-06-05,99.79
6198,2022-10-22,284.36
7714,2023-09-13,84.24
9079,2023-06-13,327.3
7550,2023-05-26,10.65
3619,2022-09-28,72.46
2227,2022-11-04,439.35
466,2023-09-13,461.09
4449,2023-08-19,457.81
5394,2023-06-01,388.99
4929,2023-08-06,324.92
7590,2023-04-26,251.01
3062,2023-03-25,373.95
8140,2022-11-25,38.28
3567,2023-08-12,268.21
1412,2023-03-12,448.38
9529,2022-11-16,125.16
6806,2023-03-09,345.24
4813,2022-12-18,260.7
9389,2023-04-23,242.99
5677,2023-01-10,315.51
4868,2022-12-17,102.83
8858,2022-10-30,94.1
1625,2023-08-16,361.86
2886,2023-09-10,207.98
423,2023-08-14,153.88
7058,2023-03-22,36.23
4710,2023-09-10,178.18
9413,2022-12-23,71.97
4627,2023-02-06,307.75
6033,2023-03-01,485.71
289,2023-04-25,132.34
2992,2022-09-27,147.25
6157,2023-01-27,79.28
6955,2023-03-21,391.51
2874,2023-07-18,178.02
3342,2023-08-05,237.98
1136,2023-08-06,123.25
7882,2022-10-25,293.45
5816,2023-09-15,423.14
6137,2023-02-12,110.07
5240,2023-07-29,457.65
3318,2023-01-14,329.89
4951,2023-06-06,419.39
4410,2022-09-24,214.46
2468,2022-11-11,76.78
7314,2023-04-04,351.87
8246,2023-03-04,272.68
4265,2023-02-12,267.6
6052,2022-12-30,159.38
8751,2023-01-23,498.68
4969,2023-07-16,160.48
3109,2023-09-21,459.42
6875,2023-03-29,400.47
8851,2022-10-13,371.66
3001,2022-11-02,85.51
412,2023-01-25,140.47
6007,2023-08-19,463.74
9008,2023-01-20,72.53
9384,2023-08-19,206.67
7245,2023-02-15,475.76
9131,2023-04-05,259.92
881,2023-08-24,108.35
4872,2022-12-02,171.0
1251,2022-11-01,97.41
9066,2023-02-06,276.08
3230,2022-10-14,490.83
5234,2023-06-19,74.81
2141,2023-06-30,494.64
7125,2023-07-01,187.36
2547,2023-06-21,56.6
389,2022-11-11,58.8
1121,2022-12-02,247.2
7181,2023-01-15,212.13
7317,2022-11-02,324.88
7371,2022-09-25,348.2
4208,2022-09-26,50.94
7168,2023-04-22,270.34
7258,2022-09-26,321.28
5441,2023-01-27,210.9
256,2022-12-10,475.19
4155,2022-10-06,494.24
6605,2023-03-10,147.89
138,2023-04-10,20.66
3520,2023-04-10,342.97
7146,2022-12-26,19.72
523,2022-12-24,274.12
8491,2022-10-21,115.43
2838,2023-05-05,16.25
5596,2023-02-07,148.44
5190,2022-11-26,112.26
2665,2023-04-12,269.78
3245,2022-09-29,16.15
9762,2023-09-07,85.38
4086,2023-04-10,341.21
8972,2023-04-06,36.9
2660,2023-06-01,413.34
8416,2023-07-20,164.98
8656,2022-09-21,248.15
2474,2023-08-02,252.33
2020,2022-11-17,255.03
7500,2022-10-09,193.2
1925,2023-09-09,116.97
6018,2023-06-11,26.01
9810,2022-12-06,177.75
7895,2023-09-21,23.69
2252,2022-11-11,156.46
2135,2023-02-04,464.87
106,2022-12-25,380.47
7100,2023-05-18,346.63
9085,2022-12-22,302.33
9244,2023-01-06,179.71
4441,2023-02-07,335.9
6244,2023-06-26,263.82
9552,2022-12-23,198.77
1594,2023-05-01,386.56
4552,2023-03-01,228.14
2656,2023-01-26,125.6
9108,2023-05-27,341.98
6345,2023-03-15,334.5
9180,2023-01-30,309.78
5410,2022-10-17,122.34
6924,2023-04-12,297.22
9919,2023-08-20,415.95
8411,2023-01-03,26.46
6642,2022-10-31,52.86
8479,2023-07-23,335.89
9077,2023-01-15,240.62
3816,2023-09-20,17.2
4529,2023-01-23,316.04
9099,2022-11-27,395.85
3243,2023-01-19,380.84
3842,2023-01-22,469.18
8681,2022-10-13,157.38
2968,2022-11-24,475.37
4480,2023-07-10,278.52
9997,2023-08-03,388.86
1347,2023-08-29,109.8
1187,2023-04-05,475.8
2019,2023-04-06,169.82
2375,2022-12-01,476.49
6385,2023-06-29,56.17
2657,2023-07-12,96.69
952,2022-12-31,466.44
3783,2023-08-28,366.59
5121,2022-10-29,197.09
2512,2023-03-28,171.82
8528,2022-12-30,333.41
9992,2023-06-22,264.02
7669,2023-07-06,436.35
1660,2023-04-07,242.87
6608,2023-04-23,420.96
267,2023-05-20,164.51
7485,2022-10-18,141.24
9349,2023-01-06,94.77
493,2022-09-30,84.64
882,2023-06-05,432.06
6918,2023-02-27,197.0
6245,2022-12-22,41.17
8867,2023-07-12,254.93
6662,2023-06-17,369.43
8872,2023-01-01,499.28
1551,2023-05-18,384.86
1384,2023-07-27,20.66
8974,2022-11-09,256.47
364,2023-08-15,32.28
3731,2023-01-08,319.06
4366,2022-10-15,379.14
5991,2023-09-07,437.26
3807,2023-01-05,163.16
3671,2023-07-07,34.05
4850,2022-09-30,205.73
3914,2023-05-11,207.04
1466,2023-03-05,383.67
9952,2022-11-12,461.66
198,2023-03-02,408.21
9925,2023-03-10,496.92
4269,2022-10-20,95.11
3106,2023-03-11,193.05
9836,2022-11-24,472.27
2248,2023-08-19,146.32
6418,2023-03-30,446.71
1393,2022-10-05,417.62
2094,2023-06-25,261.37
8957,2023-04-08,421.09
7296,2023-02-17,130.91
2464,2023-07-02,52.21
2292,2022-10-24,496.45
9205,2023-01-11,49.58
8753,2023-05-04,110.86
2075,2023-07-15,171.96
6119,2023-09-15,299.48
9978,2023-03-21,267.2
3404,2023-03-06,140.03
2383,2023-06-05,76.18
8820,2022-10-02,282.62
9386,2023-05-05,301.77
9574,2023-03-31,498.48
6768,2022-10-18,435.56
7365,2023-06-28,54.8
7957,2023-01-18,135.63
1895,2023-03-13,239.08
2189,2022-10-16,121.72
821,2023-04-24,40.91
6939,2023-06-15,21.34
4817,2023-03-16,192.05
3533,2023-08-09,17.85
7633,2023-08-09,365.74
3430,2022-10-22,403.51
6979,2022-11-22,104.92
2873,2022-11-05,378.88
5193,2023-03-14,217.48
5064,2023-01-08,113.48
3883,2023-06-08,480.51
569,2023-09-06,451.02
7147,2023-06-17,319.07
1616,2023-06-08,465.69
8337,2022-11-24,11.49
8586,2023-05-27,64.11
7584,2023-05-07,398.3
7149,2023-01-01,130.02
8303,2023-02-14,371.2
7110,2022-12-01,423.95
1269,2022-11-27,110.56
9518,2023-01-23,348.56
7817,2022-11-25,324.19
4224,2023-02-24,252.09
8742,2022-10-31,119.67
8514,2023-04-16,25.97
6204,2023-05-24,202.62
5294,2023-06-03,256.56
8943,2022-11-23,172.1
5227,2023-08-19,485.18
6389,2023-06-23,138.01
5612,2022-12-26,212.27
9256,2023-05-15,103.26
1719,2023-08-02,342.01
1328,2023-04-04,30.05
8480,2023-02-12,407.49
5720,2023-05-13,454.12
5024,2022-10-13,162.33
8085,2023-02-12,466.56
1824,2022-10-20,313.61
9121,2023-07-06,475.01
6025,2023-05-15,72.44
3292,2022-11-10,209.38
3089,2023-09-16,83.06
6330,2022-10-27,330.77
2352,2023-05-21,166.78
5732,2022-12-06,233.36
87,2023-06-28,479.01
4425,2023-03-24,387.5
3355,2023-07-04,138.58
4187,2023-05-11,476.78
6015,2023-08-03,317.59
3418,2023-04-28,73.9
6497,2023-02-14,22.39
415,2023-05-08,299.77
1387,2022-10-20,461.33
992,2022-10-19,41.82
3535,2022-10-29,45.9
8747,2023-08-04,459.83
603,2022-11-15,498.26
207,2023-01-13,425.62
4185,2023-05-26,346.75
7962,2023-02-18,139.7
527,2023-08-23,296.29
5567,2023-09-08,333.82
4225,2022-12-01,175.92
3953,2023-06-15,196.66
7766,2022-11-07,176.94
1321,2023-04-09,368.55
6012,2022-09-23,414.44
9235,2023-07-03,337.58
9372,2022-12-03,283.99
4620,2023-07-23,134.06
1884,2023-01-27,282.39
7805,2023-05-25,219.33
3495,2022-11-17,261.46
1267,2023-07-14,487.55
3990,2023-08-01,53.06
7840,2023-02-18,462.39
1508,2023-05-04,39.38
6068,2023-03-01,288.48
669,2023-01-02,211.83
3864,2022-12-28,216.2
3544,2022-10-03,28.24
2424,2023-01-08,247.1
3337,2023-01-21,29.9
9499,2023-02-15,384.6
811,2023-02-28,355.61
2330,2023-05-24,388.91
1987,2023-03-14,323.55
4927,2023-01-09,267.78
6716,2023-04-05,393.22
2725,2023-08-19,368.78
2895,2022-12-03,36.78
6349,2023-07-05,302.27
6136,2023-06-12,255.01
8855,2023-04-07,358.77
5470,2023-01-23,318.53
1358,2023-06-06,432.98
8148,2023-08-29,50.07
8922,2023-02-05,448.39
9537,2022-10-28,363.85
5791,2022-12-30,254.7
3007,2023-04-18,363.0
6883,2022-10-01,328.69
5089,2023-08-15,360.88
6400,2023-06-03,24.03
9,2023-06-22,118.25
5362,2023-06-09,456.89
5353,2023-06-02,370.17
6415,2023-01-27,171.2
2800,2023-02-11,143.26
2077,2023-02-20,180.19
8583,2023-07-21,151.63
6936,2022-11-05,401.68
9537,2023-04-10,286.3
305,2022-12-04,381.77
8944,2023-04-07,358.39
3951,2023-02-09,436.47
1759,2023-09-21,151.98
5333,2022-11-03,186.25
8176,2023-02-09,156.24
750,2023-09-21,253.92
8842,2022-11-05,211.21
5798,2023-08-06,212.88
4678,2023-05-09,38.47
4533,2023-09-02,60.38
3044,2023-03-13,176.63
7061,2023-06-04,419.74
9710,2023-08-29,133.82
3032,2023-03-26,162.1
4803,2023-02-24,196.86
938,2023-01-28,145.03
5954,2023-07-17,120.42
4616,2023-02-14,354.07
5123,2023-08-05,473.34
7859,2023-02-01,269.55
9693,2023-07-19,190.64
9244,2023-04-28,125.75
5397,2022-11-16,428.27
5481,2023-03-13,468.17
7387,2022-10-17,137.31
812,2023-01-04,366.22
3479,2023-02-11,171.97
65,2023-02-19,464.89
6314,2023-03-14,289.6
641,2023-05-11,408.88
1062,2023-06-16,369.16
6201,2022-11-03,273.5
8394,2022-11-18,319.93
5700,2022-10-29,154.61
8411,2023-03-16,19.78
1585,2023-05-06,209.59
2944,2023-04-17,76.7
5767,2023-09-14,19.71
3414,2023-08-31,407.47
6120,2023-09-17,480.33
7518,2022-12-08,119.99
9020,2023-02-06,14.92
5263,2023-01-22,210.31
9614,2023-06-10,261.11
9196,2023-06-28,212.92
3212,2023-09-08,338.66
4531,2023-04-07,321.35
520,2023-09-16,294.79
5815,2022-12-18,135.22
3285,2023-04-19,279.56
7946,2023-01-12,11.12
7314,2023-08-28,147.28
8329,2023-08-08,450.72
1554,2023-03-14,97.08
3291,2022-12-25,336.68
7059,2023-03-02,499.46
6838,2023-06-13,348.09
6963,2023-02-22,196.2
5173,2023-07-03,26.52
6029,2022-11-22,489.59
889,2023-07-27,240.3
135,2023-08-04,417.74
2189,2022-10-18,73.08
1448,2023-01-25,217.19
4146,2022-11-17,69.37
5768,2023-02-24,40.27
3935,2022-12-30,439.39
1714,2023-04-12,129.35
1482,2023-05-24,219.12
1912,2023-02-23,114.26
7929,2023-01-16,169.3
3281,2022-11-04,490.71
5025,2022-10-05,65.59
9087,2023-08-02,247.11
2335,2022-10-18,339.1
9126,2023-05-31,413.17
9043,2023-06-01,13.8
28,2022-11-17,57.13
3231,2023-06-22,80.44
3796,2022-12-12,323.55
3188,2022-10-16,462.89
6176,2022-10-26,230.32
6542,2023-06-08,290.74
6048,2022-10-22,232.92
9302,2023-04-30,466.0
1825,2023-09-09,133.49
7429,2022-11-14,342.76
7579,2023-04-18,313.46
2493,2023-04-18,334.84
7320,2023-07-10,423.52
7921,2022-11-22,162.22
8295,2022-10-20,419.13
1334,2023-03-24,196.99
9390,2022-10-16,346.09
3075,2023-07-04,240.2
241,2022-12-17,493.25
775,2023-07-08,62.06
4739,2023-08-24,351.73
4041,2023-05-19,133.24
3348,2022-11-01,409.52
4480,2022-10-12,214.84
4244,2023-05-27,444.49
7170,2023-09-09,57.72
6829,2022-12-11,481.49
1298,2022-12-24,472.84
1638,2023-03-30,281.34
1007,2023-03-06,39.01
985,2023-01-21,62.08
6391,2023-06-29,109.08
2237,2022-11-11,180.66
7582,2022-10-30,208.83
7307,2023-02-19,370.63
9619,2023-05-06,463.07
9506,2023-05-17,348.88
4286,2022-09-26,370.88
3585,2022-10-22,434.03
6505,2022-10-16,19.56
8990,2023-03-17,241.25
1524,2023-01-02,493.54
4344,2023-06-01,413.99
3729,2022-09-26,411.8
5787,2023-04-26,282.31
534,2022-11-20,296.07
62,2023-08-06,269.26
7457,2023-09-08,223.23
5932,2023-09-16,318.61
7117,2023-04-13,176.16
9586,2023-01-20,16.66
2269,2022-10-30,404.84
6181,2022-12-04,283.66
9327,2023-08-03,41.79
2126,2023-06-14,35.57
5623,2023-05-28,449.68
4966,2023-03-07,302.31
9753,2022-10-15,258.21
9589,2023-02-28,111.62
4330,2022-12-23,313.62
6258,2022-12-19,208.05
8371,2023-05-05,418.89
5222,2023-01-17,366.93
1280,2023-09-15,322.21
7128,2023-07-09,396.96
9597,2023-04-04,148.33
3754,2023-06-22,86.4
483,2023-05-15,403.02
6943,2023-05-28,90.46
8173,2022-12-10,133.15
9234,2023-05-02,453.27
6660,2022-11-19,196.79
1995,2023-07-12,202.96
2954,2023-06-19,36.42
2502,2023-01-18,364.82
1955,2023-07-06,240.84
355,2023-06-05,357.44
1985,2023-03-02,202.77
3725,2022-10-21,57.17
2866,2022-10-07,403.02
4296,2023-06-14,40.03
5401,2023-06-21,224.46
573,2023-05-27,310.7
1500,2023-03-12,150.41
5007,2023-05-02,222.65
803,2023-09-02,274.1
1984,2023-02-21,377.81
7950,2022-11-17,107.1
6875,2023-05-24,472.41
4233,2022-11-25,384.88
8118,2023-04-14,130.17
9333,2022-10-26,400.44
7044,2023-01-27,60.84
717,2022-10-03,147.99
1217,2023-03-02,490.34
3587,2022-10-18,82.03
9368,2023-09-04,336.62
1037,2023-04-04,111.79
7724,2023-08-09,37.08
9288,2023-03-30,186.27
8283,2023-06-23,73.98
2763,2023-06-16,143.5
4512,2023-07-15,22.39
9796,2022-10-31,400.46
605,2023-05-07,300.65
7557,2023-03-03,407.47
6349,2022-12-15,27.96
5026,2023-04-10,11.6
2256,2022-11-19,257.7
3512,2023-09-10,102.37
7573,2023-05-31,286.49
5850,2023-08-15,306.63
2198,2022-11-06,189.26
7276,2023-04-28,61.13
4524,2023-06-24,426.94
764,2023-03-09,185.02
4682,2023-04-28,149.07
9800,2023-07-21,303.06
5086,2023-03-21,144.63
3136,2022-11-13,131.79
4648,2023-05-21,343.05
9539,2022-11-10,27.5
7975,2023-05-04,91.38
639,2023-04-01,372.67
20,2022-09-23,279.55
4625,2023-05-22,53.96
6889,2022-11-21,169.4
2035,2022-11-26,441.59
2287,2023-05-20,182.94
4498,2023-08-20,422.28
4630,2022-10-12,43.7
2832,2023-04-11,367.9
9008,2023-04-14,377.1
7827,2023-05-01,398.12
4276,2023-05-02,473.47
1420,2023-02-03,362.69
8988,2023-04-26,35.93
5032,2023-07-02,447.06
5786,2023-01-03,219.59
594,2023-03-03,256.13
1161,2022-12-02,259.37
6407,2023-02-09,147.53
4990,2023-03-13,319.73
9329,2022-09-22,105.75
5359,2022-10-09,450.36
7268,2023-08-22,453.57
8417,2023-06-24,379.36
4312,2022-12-25,86.53
9505,2022-12-16,369.97
5304,2023-01-27,282.44
7056,2022-11-07,382.84
6964,2023-01-27,159.7
8325,2023-07-21,93.19
5817,2023-09-05,150.41
5272,2023-08-14,17.29
7623,2023-09-01,457.1
8945,2023-01-22,144.43
1508,2022-12-04,62.03
5176,2023-06-17,263.06
1128,2022-11-21,49.7
1630,2023-03-10,81.79
102,2023-05-29,255.87
4249,2023-08-19,461.86
107,2023-01-08,190.43
3249,2022-12-24,122.95
8345,2023-05-24,311.31
5525,2023-03-15,405.86
4215,2023-09-14,84.86
5198,2023-02-02,76.57
6271,2022-10-12,350.09
5959,2023-08-28,250.48
1711,2023-06-21,186.24
819,2023-06-29,128.27
4463,2023-07-25,461.26
9974,2023-06-16,290.81
1019,2023-01-11,45.8
5216,2022-10-09,460.82
3079,2023-02-20,302.15
7874,2023-06-17,328.69
1290,2023-08-06,326.1
3138,2022-11-24,40.98
5724,2023-03-19,33.93
4106,2023-03-18,486.74
2498,2022-11-09,369.62
444,2023-03-04,228.24
9340,2023-03-01,450.1
7884,2022-10-23,492.45
546,2023-03-11,468.2
3437,2022-09-29,458.03
3573,2022-12-12,471.96
4771,2023-09-15,279.8
5883,2022-11-21,209.75
4288,2022-10-24,240.22
6116,2023-08-06,415.29
8593,2022-09-23,85.63
7672,2022-10-08,410.54
6120,2023-03-26,116.12
8715,2022-09-27,427.03
675,2023-06-03,213.71
942,2023-06-14,57.75
4835,2023-04-19,61.48
2110,2023-09-20,69.4
2120,2023-07-13,263.13
4895,2023-01-22,463.92
519,2023-09-13,120.76
5755,2023-03-06,369.51
1267,2023-08-03,376.37
6929,2023-05-20,92.63
5602,2023-09-17,174.52
7052,2023-05-21,82.05
9219,2023-02-17,312.86
8284,2023-05-04,360.56
1751,2023-05-01,123.64
2475,2023-05-18,359.64
3059,2022-09-26,311.94
3085,2023-04-15,165.69
2875,2022-11-27,169.26
9462,2022-10-01,103.39
78,2023-07-12,237.52
7627,2022-10-04,25.27
1176,2022-10-14,372.07
355,2023-04-08,126.56
3543,2023-01-13,419.51
7443,2023-04-09,466.95
3629,2023-03-26,235.57
6816,2023-08-12,76.45
6407,2023-09-15,240.34
4872,2023-05-12,141.61
1809,2023-04-27,254.84
3194,2022-11-25,342.68
5313,2023-06-26,472.53
7995,2023-01-02,402.86
3391,2022-12-16,176.66
3685,2022-12-29,31.18
5635,2023-08-17,65.83
6620,2023-08-06,167.31
2218,2023-08-03,26.3
9073,2023-01-06,142.32
6959,2023-07-26,214.66
9313,2023-03-11,235.04
9490,2023-01-19,479.31
7260,2023-07-08,44.85
4918,2023-03-17,396.05
4852,2022-11-02,239.78
960,2023-02-27,338.99
93,2023-08-07,313.93
9088,2023-02-05,49.51
4715,2023-07-18,420.29
4531,2023-03-26,469.52
875,2023-03-04,295.45
9596,2023-09-14,341.79
9632,2023-04-12,163.69
5789,2023-06-27,354.46
6139,2023-05-01,106.81
6464,2023-05-25,249.78
1287,2023-03-21,451.82
1818,2022-12-25,372.66
1099,2023-09-18,297.75
7611,2023-08-12,374.6
3587,2022-11-02,158.95
7162,2023-01-02,191.09
8908,2022-11-27,66.23
2996,2023-04-03,94.28
4786,2022-10-08,380.58
3235,2023-09-07,110.87
6112,2023-08-18,223.29
8620,2023-01-09,428.59
4831,2022-11-27,57.63
6164,2022-12-21,420.55
5776,2022-10-30,160.12
8224,2023-02-05,388.93
3803,2023-06-07,477.85
9154,2023-07-22,44.76
9150,2023-01-21,302.87
8026,2023-06-07,485.04
1919,2022-11-22,454.02
588,2023-09-15,481.53
7939,2023-03-19,303.2
3737,2023-04-10,492.01
2703,2022-09-22,343.65
2766,2022-11-07,445.09
65,2023-07-16,169.32
6607,2023-02-15,29.64
1538,2023-02-15,169.24
3347,2023-04-30,371.36
7732,2023-09-06,355.34
3406,2023-04-07,384.14
5076,2023-05-07,38.98
577,2022-11-21,81.27
6766,2023-06-02,117.89
6998,2023-08-20,386.69
4830,2022-11-01,195.83
4505,2023-08-06,410.55
7785,2023-08-15,170.91
2954,2022-10-29,266.67
161,2023-05-03,484.42
2457,2023-03-15,237.2
7920,2023-03-19,495.96
3376,2023-07-29,431.75
2835,2023-08-30,138.2
7527,2023-02-17,310.87
2084,2022-09-25,443.24
4369,2023-06-27,415.65
3111,2023-08-02,383.56
1499,2022-11-13,220.05
6453,2022-11-17,360.54
5762,2022-11-25,454.6
9965,2023-03-09,377.94
9319,2023-05-13,179.38
3067,2023-03-21,383.75
6597,2023-01-06,455.31
1778,2022-09-22,170.78
8277,2022-10-06,284.87
4974,2023-08-10,406.08
2250,2023-07-18,20.99
5770,2023-03-04,432.85
7829,2023-06-14,122.61
5617,2023-03-04,152.44
1838,2023-05-07,281.96
8655,2023-08-19,173.44
6461,2023-02-24,131.59
6539,2023-05-18,262.94
4251,2023-06-05,473.74
4312,2022-10-25,18.12
